         73146004 function calls (73142479 primitive calls) in 4944.485 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3163    0.144    0.000    0.313    0.000 /usr/lib/python3.6/email/feedparser.py:471(_parse_headers)
   791609    0.143    0.000    0.143    0.000 {method 'get' of 'dict' objects}
   208963    0.142    0.000    2.198    0.000 {method 'view' of 'numpy.ndarray' objects}
     6326    0.141    0.000    0.878    0.000 /usr/lib/python3.6/email/feedparser.py:218(_parsegen)
     2000    0.139    0.000    0.206    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:42(create_group)
   101216    0.138    0.000    0.399    0.000 /usr/lib/python3.6/random.py:255(choice)
     3163    0.133    0.000  414.054    0.131 /usr/lib/python3.6/http/client.py:290(begin)
    12652    0.133    0.000 3739.924    0.296 /usr/lib/python3.6/threading.py:263(wait)
     4000    0.132    0.000    0.132    0.000 {built-in method h5py.h5t.py_create}
     3163    0.131    0.000  795.628    0.252 /usr/local/lib/python3.6/dist-packages/kplr/api.py:386(_data_search)
   135076    0.131    0.000    0.131    0.000 {method 'copy' of 'numpy.ndarray' objects}
    63261    0.131    0.000    0.788    0.000 {built-in method builtins.next}
    53737    0.130    0.000    0.709    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3064(view)
     3163    0.129    0.000   63.557    0.020 /usr/lib/python3.6/multiprocessing/context.py:114(Pool)
   104778    0.129    0.000    0.129    0.000 {built-in method posix.getpid}
   332197    0.128    0.000    0.128    0.000 {built-in method numpy.core.umath.seterrobj}
     3163    0.128    0.000    0.183    0.000 /usr/lib/python3.6/socket.py:218(makefile)
    41192    0.127    0.000    0.127    0.000 {method 'add' of 'set' objects}
   167922    0.126    0.000    0.253    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:670(getdata)
    40853    0.126    0.000  431.986    0.011 {method 'readline' of '_io.BufferedReader' objects}
    44099    0.125    0.000    0.533    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:1696(mask_or)
    28467    0.123    0.000    0.275    0.000 /usr/lib/python3.6/email/message.py:462(get)
    55778    0.117    0.000    0.117    0.000 {built-in method numpy.core.multiarray.copyto}
    85550    0.114    0.000    0.266    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:444(_check_fill_value)
    12652    0.114    0.000    0.657    0.000 /usr/lib/python3.6/tempfile.py:296(__next__)
     3162    0.112    0.000   31.907    0.010 /scratch/yyl/noisecorre/KOI_simulation_utils.py:10(batman_planet)
    36722    0.112    0.000   13.053    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:50(_wrapfunc)
     6236    0.110    0.000  213.233    0.034 {method 'read' of '_io.BufferedReader' objects}
    12652    0.110    0.000 3740.064    0.296 /usr/lib/python3.6/threading.py:533(wait)
    50680    0.109    0.000    0.155    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:643(get_masked_subclass)
   123036    0.107    0.000    0.475    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:1424(getmaskarray)
    15854    0.106    0.000    0.202    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:4195(__imul__)
     4000    0.105    0.000    0.139    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/dataset.py:317(__init__)
     3163    0.104    0.000  412.091    0.130 /usr/lib/python3.6/http/client.py:257(_read_status)
     3162    0.104    0.000   16.611    0.005 transitsim.py:53(check_snr)
     3163    0.103    0.000  555.050    0.175 /usr/lib/python3.6/urllib/request.py:1276(do_open)
   148677    0.100    0.000    0.581    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/numeric.py:2857(__enter__)
    18973    0.099    0.000  218.094    0.011 /usr/lib/python3.6/multiprocessing/util.py:167(__call__)
    19016    0.098    0.000    3.220    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:5125(mean)
    18980    0.097    0.000    0.097    0.000 {method 'copy' of 'dict' objects}
42085/42083    0.095    0.000    0.334    0.000 <frozen importlib._bootstrap>:997(_handle_fromlist)
    37944    0.094    0.000    0.896    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:2574(wrapped_method)
    44268    0.094    0.000    1.669    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:6565(__call__)
    12652    0.091    0.000    1.871    0.000 /usr/lib/python3.6/multiprocessing/context.py:64(Lock)
    18235    0.091    0.000    0.091    0.000 {method 'uniform' of 'mtrand.RandomState' objects}
    18972    0.090    0.000    0.897    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:5484(sort)
   165454    0.089    0.000    0.575    0.000 {method 'any' of 'numpy.ndarray' objects}
        1    0.088    0.088    0.089    0.089 {method 'read' of 'pandas._libs.parsers.TextReader' objects}
     3163    0.088    0.000    3.886    0.001 /usr/local/lib/python3.6/dist-packages/kplr/api.py:208(<listcomp>)
    97635    0.088    0.000    0.088    0.000 {built-in method numpy.core.multiarray.zeros}
   148677    0.088    0.000    0.109    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/numeric.py:2853(__init__)
    44294    0.088    0.000    0.088    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
     3162    0.086    0.000    0.130    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/function_base.py:25(linspace)
     3647    0.086    0.000    1.879    0.001 /scratch/yyl/noisecorre/transit_basic.py:54(__init__)
     3163    0.085    0.000    0.182    0.000 /usr/lib/python3.6/multiprocessing/pool.py:663(__init__)
   148677    0.085    0.000    0.443    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/numeric.py:2862(__exit__)
     3163    0.084    0.000  414.420    0.131 /usr/lib/python3.6/http/client.py:1287(getresponse)
   116508    0.084    0.000    0.135    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:1313(_replace_dtype_fields)
   664394    0.083    0.000    0.083    0.000 {built-in method numpy.core.umath.geterrobj}
     3163    0.082    0.000    0.371    0.000 /usr/lib/python3.6/multiprocessing/pool.py:368(_map_async)
     9489    0.081    0.000    3.054    0.000 /usr/lib/python3.6/threading.py:828(start)
    12652    0.081    0.000    0.239    0.000 /usr/lib/python3.6/threading.py:498(__init__)
   120421    0.079    0.000    0.473    0.000 {method 'sum' of 'numpy.ndarray' objects}
    12652    0.079    0.000    0.132    0.000 /usr/lib/python3.6/weakref.py:165(__setitem__)
    48284    0.076    0.000    0.076    0.000 {method '_checkClosed' of '_io._IOBase' objects}
     3163    0.076    0.000    0.076    0.000 /usr/lib/python3.6/socket.py:409(_real_close)
     3163    0.075    0.000    0.258    0.000 /usr/lib/python3.6/http/client.py:227(__init__)
    44099    0.075    0.000    0.397    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:1557(make_mask)
     3167    0.074    0.000    0.157    0.000 /usr/lib/python3/dist-packages/pandas/core/frame.py:2115(__getitem__)
     9486    0.073    0.000    0.254    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:37(_wrapit)
     3163    0.073    0.000    2.111    0.001 /usr/local/lib/python3.6/dist-packages/kplr/api.py:439(<listcomp>)
   327955    0.073    0.000    0.073    0.000 {method 'lower' of 'str' objects}
    25304    0.071    0.000    0.123    0.000 /usr/lib/python3.6/email/_policybase.py:293(header_source_parse)
    18972    0.071    0.000    1.733    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:6685(sort)
     3163    0.071    0.000    0.097    0.000 /usr/lib/python3.6/multiprocessing/pool.py:619(__init__)
    12652    0.071    0.000    0.470    0.000 /usr/lib/python3.6/tempfile.py:299(<listcomp>)
     3163    0.070    0.000    0.086    0.000 /usr/lib/python3.6/multiprocessing/reduction.py:38(__init__)
     3162    0.070    0.000    0.070    0.000 /usr/local/lib/python3.6/dist-packages/batman/transitmodel.py:371(__init__)
     3162    0.070    0.000   14.113    0.004 /usr/local/lib/python3.6/dist-packages/astropy/stats/sigma_clipping.py:170(__call__)
     4000    0.068    0.000    0.911    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:53(create_dataset)
    12652    0.067    0.000    0.790    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:115(_make_name)
    14000    0.066    0.000    0.112    0.000 /usr/lib/python3.6/multiprocessing/popen_fork.py:53(terminate)
     3163    0.066    0.000    0.148    0.000 /usr/lib/python3.6/email/feedparser.py:139(__init__)
    18966    0.065    0.000    0.176    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:884(__call__)
     6326    0.065    0.000    2.173    0.000 /usr/lib/python3.6/multiprocessing/context.py:109(SimpleQueue)
     4000    0.064    0.000    0.101    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:248(__setitem__)
    28599    0.064    0.000    0.076    0.000 /usr/lib/python3.6/threading.py:1230(current_thread)
     6326    0.063    0.000    2.076    0.000 /usr/lib/python3.6/multiprocessing/queues.py:313(__init__)
    15854    0.062    0.000    0.062    0.000 {built-in method numpy.core.multiarray.where}
    12652    0.062    0.000    0.270    0.000 /usr/lib/python3.6/email/message.py:564(get_content_type)
    18978    0.061    0.000    0.115    0.000 /usr/lib/python3.6/http/client.py:1195(putheader)
     6326    0.061    0.000    0.061    0.000 {method 'sendall' of '_socket.socket' objects}
     3162    0.060    0.000   51.679    0.016 transitsim.py:32(__init__)
    18972    0.060    0.000    7.277    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:5277(std)
    44397    0.059    0.000    0.059    0.000 {method 'decode' of 'bytes' objects}
    47562    0.059    0.000    0.059    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    15815    0.059    0.000    0.195    0.000 /usr/lib/python3.6/multiprocessing/process.py:128(is_alive)
    12652    0.058    0.000    0.202    0.000 /usr/lib/python3.6/multiprocessing/util.py:136(register_after_fork)
    81825    0.058    0.000    0.091    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:1613(shape)
    97635    0.058    0.000    0.265    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:1646(make_mask_none)
   118891    0.057    0.000    0.258    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/numeric.py:424(asarray)
    51447    0.057    0.000    0.057    0.000 /usr/lib/python3.6/socket.py:611(readable)
      220    0.057    0.000    0.186    0.001 /usr/local/lib/python3.6/dist-packages/astropy/logger.py:166(_showwarning)
     3647    0.056    0.000    0.056    0.000 /scratch/yyl/noisecorre/transit_basic.py:32(incl)
     3163    0.055    0.000    0.223    0.000 /usr/lib/python3.6/urllib/parse.py:830(urlencode)
     6000    0.055    0.000    0.057    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:119(get_lcpl)
     9489    0.055    0.000    0.055    0.000 /usr/lib/python3.6/threading.py:727(_newname)
     3206    0.055    0.000    0.055    0.000 {built-in method builtins.print}
     3162    0.055    0.000    2.764    0.001 /usr/local/lib/python3.6/dist-packages/batman/transitmodel.py:215(light_curve)
    15854    0.053    0.000    0.086    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3306(__setitem__)
     4000    0.053    0.000    0.058    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:73(generate_dcpl)
     3163    0.053    0.000    0.092    0.000 /usr/lib/python3.6/queue.py:115(put)
   165454    0.052    0.000    0.485    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_methods.py:37(_any)
    34793    0.052    0.000    0.059    0.000 /usr/lib/python3.6/email/feedparser.py:78(readline)
   174528    0.051    0.000    0.051    0.000 {method 'getrandbits' of '_random.Random' objects}
    15824    0.051    0.000    0.051    0.000 {method 'replace' of 'str' objects}
   116508    0.050    0.000    0.050    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:1281(_replace_dtype_fields_recursive)
    37956    0.050    0.000    0.085    0.000 /usr/lib/python3.6/urllib/parse.py:808(quote_from_bytes)
     6326    0.049    0.000    0.049    0.000 /usr/lib/python3.6/email/message.py:120(__init__)
     6329    0.049    0.000    0.049    0.000 {method 'readlines' of '_io._IOBase' objects}
     6146    0.049    0.000   20.024    0.003 /usr/lib/python3.6/http/client.py:504(_read_next_chunk_size)
   156637    0.048    0.000    0.048    0.000 {method 'encode' of 'str' objects}
     3172    0.048    0.000    0.244    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:2771(__new__)
     6326    0.048    0.000    0.142    0.000 /usr/lib/python3.6/multiprocessing/connection.py:501(Pipe)
    53842    0.048    0.000    0.222    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:1819(_check_mask_axis)
    31630    0.048    0.000    0.048    0.000 /usr/lib/python3.6/multiprocessing/process.py:83(<genexpr>)
     3163    0.047    0.000 3737.893    1.182 /usr/lib/python3.6/multiprocessing/pool.py:261(map)
     3165    0.047    0.000    0.081    0.000 /usr/lib/python3.6/urllib/parse.py:361(urlparse)
     3163    0.047    0.000    1.390    0.000 /usr/lib/python3.6/email/parser.py:60(parsestr)
     3163    0.047    0.000    1.343    0.000 /usr/lib/python3.6/email/parser.py:42(parse)
    17810    0.046    0.000    6.450    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:2960(std)
    34793    0.046    0.000    0.105    0.000 /usr/lib/python3.6/email/feedparser.py:128(__next__)
     6686    0.046    0.000   37.830    0.006 /usr/lib/python3.6/multiprocessing/process.py:118(join)
    14000    0.046    0.000    0.046    0.000 {built-in method posix.kill}
     3163    0.046    0.000    0.110    0.000 /usr/lib/python3.6/queue.py:27(__init__)
     3163    0.045    0.000  555.319    0.176 /usr/lib/python3.6/urllib/request.py:508(open)
     2000    0.045    0.000    0.694    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:230(__init__)
     3647    0.045    0.000    0.112    0.000 /usr/lib/python3.6/warnings.py:119(filterwarnings)
     3163    0.045    0.000  178.962    0.057 /usr/lib/python3.6/multiprocessing/pool.py:552(_help_stuff_finish)
     6236    0.044    0.000  213.298    0.034 /usr/lib/python3.6/http/client.py:596(_safe_read)
     3163    0.044    0.000    1.850    0.001 /usr/lib/python3.6/json/__init__.py:302(loads)
     3163    0.044    0.000    0.124    0.000 /usr/lib/python3.6/urllib/request.py:1238(do_request_)
     6146    0.044    0.000   20.286    0.003 /usr/lib/python3.6/http/client.py:534(_get_chunk_left)
     3163    0.044    0.000    0.044    0.000 /usr/lib/python3.6/socket.py:560(__init__)
    34298    0.044    0.000    0.044    0.000 {method 'copy' of 'numpy.generic' objects}
    48284    0.043    0.000    0.089    0.000 {method '_checkReadable' of '_io._IOBase' objects}
    25214    0.043    0.000    0.085    0.000 /usr/lib/python3.6/email/_policybase.py:281(_sanitize_header)
    28501    0.043    0.000    0.043    0.000 {built-in method _thread.allocate_lock}
    38273    0.043    0.000    0.043    0.000 {method 'split' of 'str' objects}
     3163    0.043    0.000  140.237    0.044 /usr/lib/python3.6/http/client.py:1017(_send_output)
     3163    0.042    0.000  140.068    0.044 /usr/lib/python3.6/http/client.py:933(connect)
    63071    0.042    0.000    0.420    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3022(<listcomp>)
     6326    0.042    0.000  140.186    0.022 /usr/lib/python3.6/http/client.py:956(send)
     9486    0.041    0.000    0.387    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:529(transpose)
     3163    0.041    0.000    0.314    0.000 /usr/lib/python3.6/multiprocessing/queues.py:339(put)
     3163    0.041    0.000    0.041    0.000 transitsim.py:99(<listcomp>)
     3163    0.040    0.000  140.431    0.044 /usr/lib/python3.6/http/client.py:1241(_send_request)
    12652    0.040    0.000    0.040    0.000 /usr/lib/python3.6/multiprocessing/connection.py:117(__init__)
    63620    0.040    0.000    0.040    0.000 /usr/lib/python3.6/multiprocessing/util.py:48(debug)
     3163    0.039    0.000    1.800    0.001 /usr/lib/python3.6/json/decoder.py:334(decode)
     3250    0.039    0.000    0.040    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:1692(__contains__)
    50695    0.038    0.000    0.059    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3962(_delegate_binop)
    63071    0.038    0.000    0.572    0.000 {built-in method _functools.reduce}
     3163    0.038    0.000    0.057    0.000 /usr/lib/python3.6/urllib/request.py:1233(_get_content_length)
     3163    0.038    0.000    0.038    0.000 /usr/lib/python3.6/email/feedparser.py:53(__init__)
     3163    0.038    0.000  140.006    0.044 /usr/lib/python3.6/socket.py:688(create_connection)
     3163    0.037    0.000    0.246    0.000 /scratch/yyl/noisecorre/kepio.py:94(get_id)
