         33387371 function calls (33387189 primitive calls) in 2525.396 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    40012 1697.037    0.042 1697.037    0.042 {method 'acquire' of '_thread.lock' objects}
     2001    0.012    0.000    0.047    0.000 /usr/lib/python3.6/http/client.py:1071(putrequest)
     4000    0.011    0.000    0.533    0.000 /usr/lib/python3.6/email/feedparser.py:178(_call_parse)
     2001    0.011    0.000  472.489    0.236 /usr/lib/python3.6/urllib/request.py:1345(http_open)
     6000    0.011    0.000    0.013    0.000 /usr/lib/python3.6/threading.py:966(_stop)
     2000    0.011    0.000    0.011    0.000 {method 'setsockopt' of '_socket.socket' objects}
     2001    0.011    0.000    0.015    0.000 /usr/lib/python3.6/http/client.py:942(close)
    26000    0.011    0.000    0.011    0.000 {method 'discard' of 'set' objects}
    12006    0.011    0.000    0.011    0.000 {method 'fullmatch' of '_sre.SRE_Pattern' objects}
     2000    0.011    0.000    0.032    0.000 /usr/lib/python3.6/multiprocessing/connection.py:390(_send_bytes)
     8442    0.010    0.000    0.072    0.000 /usr/lib/python3.6/multiprocessing/process.py:112(terminate)
     8000    0.010    0.000    0.015    0.000 /usr/lib/python3.6/threading.py:251(_acquire_restore)
     2001    0.010    0.000    0.202    0.000 /scratch/yyl/noisecorre/transit_basic.py:78(__init__)
    21893    0.010    0.000    0.010    0.000 {method 'join' of 'bytes' objects}
     4002    0.010    0.000    0.032    0.000 /usr/lib/python3.6/socket.py:97(_intenum_converter)
     2300    0.010    0.000    0.014    0.000 /usr/lib/python3.6/warnings.py:159(_add_filter)
     2000    0.010    0.000    0.011    0.000 /usr/lib/python3.6/urllib/request.py:635(http_response)
     6602    0.010    0.000    0.010    0.000 {method 'astype' of 'numpy.ndarray' objects}
     9200    0.010    0.000    0.033    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:65(take)
     3545    0.010    0.000    0.015    0.000 {built-in method _warnings.warn}
     2000    0.010    0.000    0.022    0.000 /usr/lib/python3.6/http/client.py:405(close)
     2000    0.010    0.000    0.013    0.000 /usr/lib/python3.6/os.py:794(fsencode)
     2000    0.010    0.000    0.022    0.000 /usr/lib/python3.6/threading.py:334(notify)
     2000    0.010    0.000 1695.728    0.848 /usr/lib/python3.6/multiprocessing/pool.py:637(get)
     2009    0.009    0.000    0.009    0.000 {built-in method numpy.core.multiarray.arange}
    10000    0.009    0.000    0.012    0.000 /usr/lib/python3.6/threading.py:242(__exit__)
     8000    0.009    0.000    0.009    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:91(_make_methods)
     4614    0.009    0.000    0.030    0.000 /usr/lib/python3.6/re.py:231(compile)
     2000    0.009    0.000    0.098    0.000 /usr/lib/python3.6/email/feedparser.py:184(close)
     8000    0.009    0.000    0.009    0.000 {built-in method _weakref._remove_dead_weakref}
    10000    0.009    0.000    0.009    0.000 /usr/lib/python3.6/multiprocessing/process.py:162(daemon)
     6000    0.009    0.000    0.099    0.000 /usr/lib/python3.6/email/message.py:588(get_content_maintype)
     2001    0.009    0.000    0.015    0.000 /usr/lib/python3.6/encodings/idna.py:147(encode)
    10000    0.009    0.000    0.009    0.000 {method 'append' of 'collections.deque' objects}
    24000    0.009    0.000    0.009    0.000 /usr/lib/python3.6/threading.py:506(is_set)
     8000    0.009    0.000    0.009    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:269(__init__)
     2000    0.008    0.000    0.018    0.000 /usr/lib/python3.6/email/feedparser.py:70(close)
    10000    0.008    0.000    0.013    0.000 /usr/lib/python3.6/threading.py:239(__enter__)
    16002    0.008    0.000    0.008    0.000 {method 'lstrip' of 'str' objects}
     2001    0.008    0.000  203.675    0.102 /usr/lib/python3.6/http/client.py:1236(request)
     2003    0.008    0.000    0.014    0.000 /usr/lib/python3.6/urllib/parse.py:394(urlsplit)
    10000    0.008    0.000    0.008    0.000 {built-in method posix.WIFSIGNALED}
     4615    0.008    0.000    0.030    0.000 {method 'any' of 'numpy.ndarray' objects}
     2000    0.008    0.000    0.011    0.000 /usr/lib/python3.6/email/feedparser.py:197(_new_message)
     4002    0.008    0.000  472.499    0.118 /usr/lib/python3.6/urllib/request.py:497(_call_chain)
     4148    0.008    0.000    0.008    0.000 /usr/lib/python3.6/enum.py:515(__new__)
     4001    0.008    0.000    0.050    0.000 /usr/lib/python3.6/socket.py:413(close)
    12007    0.007    0.000    0.007    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
    10022    0.007    0.000    0.007    0.000 {built-in method __new__ of type object at 0x9ec020}
    16242    0.007    0.000    0.007    0.000 {method 'rstrip' of 'str' objects}
     2000    0.007    0.000    0.036    0.000 /usr/lib/python3.6/http/client.py:370(_check_close)
    18032    0.007    0.000    0.007    0.000 {built-in method _thread.get_ident}
     4600    0.007    0.000    0.040    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:1934(any)
     2000    0.007    0.000    0.040    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:382(repeat)
     4014    0.007    0.000    0.007    0.000 {built-in method builtins.min}
    10000    0.007    0.000    0.007    0.000 /usr/lib/python3.6/multiprocessing/process.py:146(name)
     2001    0.007    0.000    0.009    0.000 /usr/lib/python3.6/http/client.py:879(_get_hostport)
     2000    0.007    0.000    0.325    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:2960(std)
     2001    0.007    0.000  472.506    0.236 /usr/lib/python3.6/urllib/request.py:536(_open)
    10000    0.007    0.000    0.013    0.000 /usr/lib/python3.6/threading.py:254(_is_owned)
     4011    0.007    0.000    0.007    0.000 {method 'update' of 'dict' objects}
     2001    0.007    0.000  472.654    0.236 /usr/lib/python3.6/urllib/request.py:140(urlopen)
     2001    0.007    0.000    0.008    0.000 /usr/lib/python3.6/urllib/request.py:367(data)
    16351    0.007    0.000    0.007    0.000 {method 'find' of 'str' objects}
     2000    0.006    0.000    0.052    0.000 /usr/lib/python3.6/socket.py:403(_decref_socketios)
     4000    0.006    0.000    0.010    0.000 /usr/lib/python3.6/email/feedparser.py:122(pushlines)
     2008    0.006    0.000    0.006    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:4409(_block)
    24012    0.006    0.000    0.006    0.000 {method 'rstrip' of 'bytes' objects}
     2001    0.006    0.000    0.008    0.000 /usr/lib/python3.6/http/client.py:804(_get_content_length)
     2000    0.006    0.000 1695.712    0.848 /usr/lib/python3.6/multiprocessing/pool.py:634(wait)
     2000    0.006    0.000  121.797    0.061 /usr/lib/python3.6/http/client.py:438(read)
     2000    0.006    0.000    0.012    0.000 {function HTTPResponse.close at 0x7f63fce75510}
     2000    0.006    0.000    0.087    0.000 /usr/lib/python3.6/http/client.py:400(_close_conn)
     2000    0.005    0.000    0.018    0.000 /usr/lib/python3.6/multiprocessing/connection.py:365(_send)
     2001    0.005    0.000  203.545    0.102 /usr/lib/python3.6/http/client.py:1223(endheaders)
     2300    0.005    0.000    0.020    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:2222(amax)
     2001    0.005    0.000    0.005    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
     2000    0.005    0.000   38.722    0.019 /scratch/yyl/noisecorre/keputils.py:152(generate_view)
     2000    0.005    0.000    0.006    0.000 /usr/lib/python3.6/multiprocessing/pool.py:627(ready)
    28000    0.005    0.000    0.005    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:236(id)
     8000    0.005    0.000    0.007    0.000 /usr/lib/python3.6/threading.py:248(_release_save)
     3744    0.005    0.000    0.005    0.000 /usr/lib/python3.6/multiprocessing/process.py:190(ident)
    12035    0.005    0.000    0.005    0.000 {method 'strip' of 'str' objects}
     2001    0.005    0.000    0.006    0.000 /usr/lib/python3.6/urllib/parse.py:923(unwrap)
    10005    0.005    0.000    0.005    0.000 {method 'capitalize' of 'str' objects}
     2000    0.005    0.000    0.007    0.000 /usr/lib/python3.6/urllib/request.py:394(get_full_url)
     8000    0.005    0.000    0.005    0.000 {method 'seek' of '_io.StringIO' objects}
     2001    0.005    0.000    0.008    0.000 /usr/lib/python3.6/urllib/parse.py:945(splithost)
    14007    0.005    0.000    0.006    0.000 /usr/lib/python3.6/http/client.py:995(_output)
    12000    0.005    0.000    0.005    0.000 /usr/lib/python3.6/multiprocessing/context.py:186(get_context)
    12006    0.005    0.000    0.008    0.000 /usr/lib/python3.6/urllib/request.py:1303(<genexpr>)
     4006    0.005    0.000    0.005    0.000 /usr/lib/python3.6/urllib/parse.py:109(_coerce_args)
     2000    0.004    0.000    0.006    0.000 /usr/lib/python3.6/http/client.py:417(flush)
    18000    0.004    0.000    0.004    0.000 {method 'popleft' of 'collections.deque' objects}
     4000    0.004    0.000    0.004    0.000 {method 'read' of '_io.StringIO' objects}
     8004    0.004    0.000    0.008    0.000 /usr/lib/python3.6/urllib/request.py:412(add_unredirected_header)
     8000    0.004    0.000    0.004    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:88(rq_tuple)
    10000    0.004    0.000    0.004    0.000 {method '__enter__' of '_thread.lock' objects}
    14007    0.004    0.000    0.004    0.000 /usr/lib/python3.6/urllib/request.py:416(has_header)
     3886    0.004    0.000    0.004    0.000 {method 'find' of 'bytes' objects}
     8000    0.004    0.000    0.004    0.000 {method 'partition' of 'str' objects}
     2000    0.004    0.000    0.006    0.000 /usr/lib/python3.6/email/feedparser.py:210(_pop_message)
     8000    0.004    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/context.py:196(get_start_method)
     4615    0.004    0.000    0.022    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_methods.py:37(_any)
     2000    0.004    0.000    0.004    0.000 /usr/lib/python3.6/email/parser.py:18(__init__)
     8000    0.004    0.000    0.028    0.000 /usr/lib/python3.6/multiprocessing/connection.py:360(_close)
     2000    0.004    0.000    0.004    0.000 /usr/lib/python3.6/queue.py:199(_init)
     4000    0.004    0.000    0.004    0.000 {method 'extend' of 'collections.deque' objects}
     9200    0.004    0.000    0.004    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
     2000    0.004    0.000    0.004    0.000 {built-in method numpy.core.multiarray.result_type}
     6002    0.004    0.000    0.004    0.000 /usr/lib/python3.6/urllib/request.py:344(full_url)
     4000    0.004    0.000    0.004    0.000 {method 'truncate' of '_io.StringIO' objects}
     8000    0.004    0.000    0.004    0.000 {method 'count' of 'str' objects}
     8000    0.004    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/process.py:35(current_process)
     9650    0.004    0.000    0.004    0.000 {built-in method posix.WEXITSTATUS}
     2000    0.004    0.000    0.004    0.000 {method 'write' of '_io.StringIO' objects}
     2000    0.003    0.000    0.003    0.000 {method '__enter__' of '_multiprocessing.SemLock' objects}
     9650    0.003    0.000    0.003    0.000 {built-in method posix.WIFEXITED}
    10005    0.003    0.000    0.003    0.000 {method 'title' of 'str' objects}
       14    0.003    0.000    0.003    0.000 {method 'read' of '_io.FileIO' objects}
     6900    0.003    0.000    0.090    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_methods.py:28(_amin)
    12006    0.003    0.000    0.005    0.000 /usr/lib/python3.6/http/client.py:1243(<genexpr>)
     2000    0.003    0.000    0.003    0.000 {built-in method _struct.pack}
     2000    0.003    0.000    0.007    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:95(__enter__)
     4002    0.003    0.000    0.007    0.000 /usr/lib/python3.6/urllib/request.py:389(get_method)
     2000    0.003    0.000    0.003    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:1613(shape)
     2001    0.003    0.000    0.004    0.000 /usr/lib/python3.6/warnings.py:173(resetwarnings)
     2000    0.003    0.000    0.004    0.000 /usr/lib/python3.6/email/message.py:303(set_payload)
     2001    0.003    0.000    0.003    0.000 /usr/lib/python3.6/urllib/parse.py:600(unquote)
    12000    0.003    0.000    0.003    0.000 /usr/lib/python3.6/multiprocessing/util.py:44(sub_debug)
     2000    0.003    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:98(__exit__)
     2004    0.003    0.000    0.006    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:1837(_get_item_cache)
     8000    0.003    0.000    0.003    0.000 {built-in method builtins.id}
     2000    0.003    0.000    0.003    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
     8014    0.003    0.000    0.003    0.000 {built-in method builtins.any}
        3    0.003    0.001    0.003    0.001 /usr/lib/python3/dist-packages/pandas/core/internals.py:4801(_stack_arrays)
    10000    0.003    0.000    0.003    0.000 {method '__exit__' of '_thread.lock' objects}
     2102    0.002    0.000    0.002    0.000 {built-in method builtins.max}
     2003    0.002    0.000    0.004    0.000 <string>:12(__new__)
     2000    0.002    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/context.py:232(get_context)
     2000    0.002    0.000    0.004    0.000 /usr/lib/python3.6/queue.py:206(_put)
     4000    0.002    0.000    0.002    0.000 {method 'end' of '_sre.SRE_Match' objects}
     6000    0.002    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:103(_lcpl)
     2005    0.002    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:464(_apply_if_callable)
     4003    0.002    0.000    0.002    0.000 {method 'rfind' of 'str' objects}
    12006    0.002    0.000    0.002    0.000 /usr/lib/python3.6/urllib/request.py:363(data)
     4003    0.002    0.000    0.002    0.000 {method 'groups' of '_sre.SRE_Match' objects}
     6000    0.002    0.000    0.002    0.000 {method 'locked' of '_thread.lock' objects}
     2001    0.002    0.000    0.003    0.000 /usr/lib/python3.6/urllib/parse.py:1007(splittag)
     2091    0.002    0.000    0.002    0.000 {method 'endswith' of 'str' objects}
     2004    0.002    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/connection.py:134(_check_closed)
     2000    0.002    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/numeric.py:1917(isscalar)
        2    0.002    0.001    0.002    0.001 /usr/lib/python3/dist-packages/pandas/core/internals.py:5080(<listcomp>)
     2087    0.002    0.000    0.002    0.000 {method 'pop' of 'list' objects}
     2302    0.002    0.000    0.002    0.000 {method 'remove' of 'list' objects}
     2000    0.002    0.000    0.002    0.000 {function HTTPResponse.flush at 0x7f63fce75598}
     2001    0.002    0.000    0.002    0.000 {method 'split' of 'bytes' objects}
     2001    0.002    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/kplr/api.py:93(__init__)
     2004    0.002    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:155(external_values)
     2300    0.002    0.000    0.014    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_methods.py:25(_amax)
     4074    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
     2000    0.001    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/function_base.py:13(_index_deprecate)
     2001    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:899(set_debuglevel)
     2000    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/connection.py:142(_check_writable)
     4000    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:97(_lapl)
     4000    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:125(__iter__)
     4301    0.001    0.000    0.001    0.000 {built-in method _warnings._filters_mutated}
     2001    0.001    0.000    0.002    0.000 /usr/lib/python3.6/urllib/request.py:405(has_proxy)
     2000    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:781(getcode)
     2092    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
       14    0.001    0.000    0.001    0.000 {built-in method marshal.loads}
     2000    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:746(info)
        1    0.001    0.001    0.001    0.001 /usr/lib/python3/dist-packages/pandas/io/parsers.py:1677(__init__)
     2000    0.001    0.000    0.001    0.000 {method 'remove' of 'collections.deque' objects}
     2000    0.001    0.000    0.001    0.000 {method '__exit__' of '_multiprocessing.SemLock' objects}
       34    0.001    0.000    0.002    0.000 /usr/lib/python3.6/warnings.py:35(_formatwarnmsg_impl)
     2001    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:1290(<genexpr>)
     2000    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/pool.py:607(__enter__)
    40/38    0.001    0.000    0.001    0.000 {built-in method builtins.__build_class__}
     2000    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:290(<listcomp>)
     4006    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:98(_noop)
     2050    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
     2025    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
       34    0.000    0.000    0.004    0.000 /usr/lib/python3.6/warnings.py:85(_showwarnmsg)
       68    0.000    0.000    0.001    0.000 /usr/lib/python3.6/warnings.py:398(__init__)
       34    0.000    0.000    0.004    0.000 /usr/local/lib/python3.6/dist-packages/astropy/logger.py:166(_showwarning)
       68    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:250(_optimize_charset)
       34    0.000    0.000    0.001    0.000 /usr/lib/python3.6/linecache.py:15(getline)
      320    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:777(is_integer_dtype)
       83    0.000    0.000    0.000    0.000 {built-in method posix.stat}
      566    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1776(_get_dtype_type)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:446(add_handler)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/compat/__init__.py:122(lrange)
       34    0.000    0.000    0.003    0.000 /usr/lib/python3.6/warnings.py:20(_showwarnmsg_impl)
       34    0.000    0.000    0.003    0.000 /usr/lib/python3.6/warnings.py:10(showwarning)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.clean_index_list}
       19    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.empty}
       85    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:3136(_sanitize_array)
     14/8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:470(_parse)
      350    0.000    0.000    0.000    0.000 {built-in method posix.WTERMSIG}
       14    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:830(get_data)
        1    0.000    0.000    0.140    0.140 /usr/lib/python3/dist-packages/pandas/io/parsers.py:423(_read)
       18    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1233(find_spec)
      429    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/generic.py:7(_check)
       34    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
       34    0.000    0.000    0.001    0.000 /usr/lib/python3.6/linecache.py:37(getlines)
     10/1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/py/_vendored_packages/apipkg.py:92(__init__)
      283    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/dtypes.py:85(is_dtype)
        1    0.000    0.000    0.004    0.004 /usr/lib/python3/dist-packages/pandas/core/internals.py:4645(form_blocks)
      8/5    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:181(__new__)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
     28/7    0.000    0.000    0.001    0.000 /usr/lib/python3.6/sre_compile.py:64(_compile)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:3114(_rebuild_blknos_and_blklocs)
      223    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:478(is_categorical_dtype)
        7    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
     14/8    0.000    0.000    0.003    0.000 {built-in method builtins.exec}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3/dist-packages/pandas/core/frame.py:6452(_homogenize)
       14    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:870(_find_spec)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:263(cache_from_source)
       61    0.000    0.000    0.000    0.000 /usr/lib/python3.6/enum.py:801(__and__)
      160    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1496(is_float_dtype)
       14    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:743(get_code)
      107    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
      107    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
        3    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.list_to_object_array}
        4    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
     15/7    0.000    0.000    0.009    0.001 <frozen importlib._bootstrap>:966(_find_and_load)
        1    0.000    0.000    0.006    0.006 /usr/lib/python3/dist-packages/pandas/core/frame.py:408(_init_dict)
    47/26    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:173(getwidth)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:430(_validate_bytecode_header)
       34    0.000    0.000    0.002    0.000 /usr/lib/python3.6/warnings.py:106(_formatwarnmsg)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:935(maybe_cast_to_datetime)
        1    0.000    0.000    0.005    0.005 transitsim.py:20(reframe)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/stringprep.py:6(<module>)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.6/posixpath.py:75(join)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
       87    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:664(__getitem__)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
     14/8    0.000    0.000    0.008    0.001 <frozen importlib._bootstrap>:651(_load_unlocked)
       85    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:3153(_try_cast)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:2921(make_block)
     15/7    0.000    0.000    0.009    0.001 <frozen importlib._bootstrap>:936(_find_and_load_unlocked)
        1    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis0_float64_float64}
        1    0.000    0.000    0.130    0.130 /usr/lib/python3/dist-packages/pandas/io/parsers.py:1837(read)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:3616(__setattr__)
       96    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/range.py:469(__len__)
      110    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:163(__getitem__)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:375(_asarray_tuplesafe)
       85    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:826(maybe_castable)
       23    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_collections_abc.py:742(__iter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/tokenize.py:448(open)
        3    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.6/linecache.py:82(updatecache)
        2    0.000    0.000    0.003    0.002 /usr/lib/python3/dist-packages/pandas/core/internals.py:4769(_multi_blockify)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:107(__init__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:3017(__init__)
        1    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
       13    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:838(maybe_infer_to_datetimelike)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:897(wait)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/gettext.py:466(find)
     13/7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:407(_parse_sub)
       87    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:742(encode)
       83    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:4804(_asarray_compat)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:2065(maybe_convert_indices)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:155(__init__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/argparse.py:1316(add_argument)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:2458(getproxies_environment)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:3251(apply)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/frame.py:422(<genexpr>)
       14    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1117(_get_spec)
        1    0.000    0.000    0.140    0.140 /usr/lib/python3/dist-packages/pandas/io/parsers.py:557(parser_f)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/io/parsers.py:1374(_maybe_dedup_names)
        2    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:4243(take)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/algorithms.py:1287(take_nd)
      143    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:746(decode)
        1    0.000    0.000    0.136    0.136 /usr/lib/python3/dist-packages/pandas/io/parsers.py:1064(read)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:226(mgr_locs)
        4    0.000    0.000    0.006    0.001 /usr/lib/python3/dist-packages/pandas/core/frame.py:316(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/argparse.py:1235(__init__)
       75    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:232(__next)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:482(_compile_info)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:524(spec_from_file_location)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1167(_convert_to_indexer)
        7    0.000    0.000    0.001    0.000 /usr/lib/python3.6/sre_parse.py:844(parse)
        7    0.000    0.000    0.002    0.000 /usr/lib/python3.6/sre_compile.py:557(compile)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:396(_simple_new)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:378(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'pandas._libs.parsers.TextReader' objects}
        1    0.000    0.000    0.003    0.003 /usr/lib/python3/dist-packages/pandas/core/generic.py:839(rename)
       97    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:118(is_sparse)
