         7221589 function calls (7220879 primitive calls) in 531.857 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      319    0.004    0.000    0.024    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:2771(__new__)
     5768    0.004    0.000    0.004    0.000 {method 'rpartition' of 'str' objects}
      309    0.004    0.000   20.824    0.067 /usr/lib/python3.6/multiprocessing/pool.py:537(terminate)
      309    0.004    0.000    0.377    0.001 /usr/lib/python3.6/socket.py:728(getaddrinfo)
      927    0.004    0.000    0.036    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:529(transpose)
      309    0.004    0.000    0.016    0.000 {method 'close' of '_io.BufferedReader' objects}
      309    0.004    0.000    0.005    0.000 /usr/lib/python3.6/urllib/request.py:1233(_get_content_length)
      309    0.004    0.000    9.435    0.031 /usr/lib/python3.6/socket.py:688(create_connection)
     1545    0.004    0.000    0.009    0.000 /usr/lib/python3.6/threading.py:1062(_wait_for_tstate_lock)
      309    0.004    0.000    9.478    0.031 /usr/lib/python3.6/http/client.py:1241(_send_request)
      309    0.004    0.000    0.011    0.000 /usr/lib/python3.6/multiprocessing/connection.py:181(send_bytes)
     1859    0.004    0.000    0.085    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:4074(__sub__)
     1545    0.004    0.000    0.012    0.000 /usr/lib/python3.6/multiprocessing/process.py:181(exitcode)
      309    0.004    0.000    0.004    0.000 /usr/lib/python3.6/socket.py:139(__init__)
      309    0.004    0.000    0.005    0.000 /usr/lib/python3.6/http/client.py:836(__init__)
     4971    0.004    0.000    0.005    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3962(_delegate_binop)
      618    0.003    0.000    0.011    0.000 /usr/lib/python3.6/threading.py:1104(is_alive)
     1236    0.003    0.000    0.005    0.000 /usr/lib/python3.6/weakref.py:109(remove)
      927    0.003    0.000    0.004    0.000 /usr/lib/python3.6/threading.py:966(_stop)
      309    0.003    0.000    0.010    0.000 /usr/lib/python3.6/email/feedparser.py:101(push)
      309    0.003    0.000    1.270    0.004 /usr/local/lib/python3.6/dist-packages/astropy/stats/sigma_clipping.py:226(sigma_clip)
     6163    0.003    0.000    0.051    0.000 {built-in method _functools.reduce}
      309    0.003    0.000    0.026    0.000 /usr/lib/python3.6/urllib/request.py:326(__init__)
    11365    0.003    0.000    0.015    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:1327(make_mask_descr)
      309    0.003    0.000    1.465    0.005 /usr/local/lib/python3.6/dist-packages/astropy/stats/sigma_clipping.py:369(sigma_clipped_stats)
     1545    0.003    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/process.py:150(name)
      305    0.003    0.000   19.875    0.065 /usr/lib/python3.6/http/client.py:558(_readall_chunked)
      309    0.003    0.000    0.012    0.000 /usr/lib/python3.6/socket.py:649(close)
    11608    0.003    0.000    0.003    0.000 {method 'items' of 'dict' objects}
     1854    0.003    0.000    0.510    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/extras.py:617(median)
      309    0.003    0.000    1.415    0.005 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:851(argsort)
     1545    0.003    0.000    0.021    0.000 {method 'view' of 'numpy.generic' objects}
     4968    0.003    0.000    0.015    0.000 {method 'all' of 'numpy.ndarray' objects}
      927    0.003    0.000    0.007    0.000 /usr/lib/python3.6/threading.py:1024(join)
    11779    0.003    0.000    0.035    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_methods.py:31(_sum)
      305    0.003    0.000    0.004    0.000 /usr/lib/python3.6/http/client.py:520(_read_and_discard_trailer)
      309    0.003    0.000    0.003    0.000 {method 'repeat' of 'numpy.generic' objects}
      694    0.003    0.000    4.925    0.007 /usr/lib/python3.6/multiprocessing/popen_fork.py:43(wait)
      400    0.003    0.000    0.003    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:207(get_filters)
     1236    0.003    0.000    0.004    0.000 /usr/lib/python3.6/email/message.py:29(_splitparam)
      309    0.003    0.000    0.003    0.000 {method 'dump' of '_pickle.Pickler' objects}
     3391    0.003    0.000    0.003    0.000 {method 'join' of 'bytes' objects}
      309    0.003    0.000    0.255    0.001 /usr/lib/python3.6/multiprocessing/pool.py:248(_setup_queues)
      309    0.003    0.000    0.008    0.000 /usr/lib/python3.6/urllib/request.py:381(_parse)
      713    0.003    0.000    0.004    0.000 /usr/lib/python3.6/re.py:286(_compile)
     1551    0.003    0.000    0.114    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:4114(__truediv__)
     1236    0.003    0.000    0.003    0.000 /usr/lib/python3.6/weakref.py:339(__init__)
      400    0.003    0.000    0.003    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:34(__init__)
     1561    0.003    0.000    0.089    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:4090(__mul__)
      309    0.003    0.000   72.140    0.233 /usr/local/lib/python3.6/dist-packages/kplr/api.py:412(light_curves)
      764    0.002    0.000    0.004    0.000 /usr/lib/python3.6/enum.py:265(__call__)
     2472    0.002    0.000    0.003    0.000 /usr/lib/python3.6/email/message.py:479(set_raw)
     4653    0.002    0.000    0.008    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:6985(reshape)
     5640    0.002    0.000    0.004    0.000 /usr/lib/python3.6/genericpath.py:117(_splitext)
     3708    0.002    0.000    0.011    0.000 /usr/lib/python3.6/urllib/parse.py:747(quote)
      309    0.002    0.000    0.002    0.000 {built-in method posix.write}
      309    0.002    0.000    0.003    0.000 /usr/lib/python3.6/http/client.py:942(close)
     4056    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
     2468    0.002    0.000    0.012    0.000 /usr/lib/python3.6/email/_policybase.py:311(header_fetch_parse)
     9888    0.002    0.000    0.002    0.000 {method 'bit_length' of 'int' objects}
     1236    0.002    0.000    0.003    0.000 /usr/lib/python3.6/weakref.py:334(__new__)
      309    0.002    0.000   20.826    0.067 /usr/lib/python3.6/multiprocessing/pool.py:610(__exit__)
      224    0.002    0.000    0.003    0.000 /usr/lib/python3.6/posixpath.py:75(join)
      600    0.002    0.000    0.009    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:109(_e)
      309    0.002    0.000    0.002    0.000 {method 'setsockopt' of '_socket.socket' objects}
      312    0.002    0.000    0.005    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:367(values)
     5640    0.002    0.000    0.007    0.000 /usr/lib/python3.6/posixpath.py:121(splitext)
      618    0.002    0.000    0.102    0.000 /usr/lib/python3.6/email/feedparser.py:178(_call_parse)
      312    0.002    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pandas/core/frame.py:2141(_getitem_column)
     4618    0.002    0.000    0.005    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:597(filled)
     2468    0.002    0.000    0.003    0.000 /usr/lib/python3.6/email/utils.py:51(_has_surrogates)
     4006    0.002    0.000    0.016    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:1547(_shrink_mask)
        3    0.002    0.001    0.002    0.001 /usr/lib/python3/dist-packages/pandas/core/internals.py:4801(_stack_arrays)
      927    0.002    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:1136(daemon)
     3708    0.002    0.000    0.013    0.000 /usr/lib/python3.6/urllib/parse.py:791(quote_plus)
      309    0.002    0.000    0.006    0.000 /usr/lib/python3.6/multiprocessing/connection.py:390(_send_bytes)
     4956    0.002    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:657(<listcomp>)
     1236    0.002    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:91(_make_methods)
      309    0.002    0.000    0.108    0.000 /usr/lib/python3.6/email/feedparser.py:173(feed)
     1545    0.002    0.000    0.014    0.000 /usr/lib/python3.6/multiprocessing/process.py:112(terminate)
     1545    0.002    0.000    0.003    0.000 /usr/lib/python3.6/threading.py:239(__enter__)
      309    0.002    0.000    0.011    0.000 /usr/lib/python3.6/urllib/request.py:350(full_url)
      309    0.002    0.000   19.877    0.064 /usr/lib/python3.6/http/client.py:438(read)
     1398    0.002    0.000    0.002    0.000 {method 'take' of 'numpy.ndarray' objects}
     1551    0.002    0.000    0.027    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:5326(argsort)
      618    0.002    0.000    0.006    0.000 /usr/lib/python3.6/socket.py:97(_intenum_converter)
      400    0.002    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:43(guess_dtype)
     1047    0.002    0.000    0.015    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:2323(amin)
      309    0.002    0.000    4.836    0.016 /scratch/yyl/noisecorre/keputils.py:200(local_view)
      312    0.002    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:4503(external_values)
      309    0.002    0.000   51.217    0.166 /usr/lib/python3.6/urllib/request.py:1345(http_open)
      309    0.002    0.000    0.002    0.000 /usr/lib/python3.6/urllib/request.py:635(http_response)
     1236    0.002    0.000    0.006    0.000 /usr/lib/python3.6/multiprocessing/connection.py:130(__del__)
     2472    0.002    0.000    0.002    0.000 /usr/lib/python3.6/_weakrefset.py:38(_remove)
      309    0.002    0.000    0.011    0.000 /usr/lib/python3.6/urllib/request.py:308(request_host)
     4017    0.002    0.000    0.002    0.000 {method 'discard' of 'set' objects}
      309    0.002    0.000    0.020    0.000 /usr/lib/python3.6/email/feedparser.py:184(close)
     2472    0.002    0.000    0.002    0.000 {method 'release' of '_thread.lock' objects}
     1854    0.002    0.000    0.002    0.000 {built-in method builtins.divmod}
      309    0.002    0.000    0.004    0.000 /usr/lib/python3.6/http/client.py:405(close)
      927    0.002    0.000    0.019    0.000 /usr/lib/python3.6/email/message.py:588(get_content_maintype)
      309    0.002    0.000    0.004    0.000 /usr/lib/python3.6/email/feedparser.py:70(close)
    11905    0.002    0.000    0.002    0.000 {method 'rfind' of 'str' objects}
      309    0.002    0.000    0.007    0.000 /usr/lib/python3.6/http/client.py:1071(putrequest)
     1236    0.002    0.000    0.003    0.000 /usr/lib/python3.6/threading.py:251(_acquire_restore)
      309    0.002    0.000    0.003    0.000 /usr/lib/python3.6/urllib/parse.py:932(splittype)
      349    0.002    0.000    0.002    0.000 /usr/lib/python3.6/warnings.py:159(_add_filter)
      309    0.002    0.000  418.882    1.356 /usr/lib/python3.6/multiprocessing/pool.py:637(get)
     1545    0.002    0.000    0.002    0.000 {built-in method posix.WIFSIGNALED}
      200    0.002    0.000    0.031    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_methods.py:133(_std)
       15    0.002    0.000    0.002    0.000 {built-in method marshal.loads}
     1007    0.002    0.000    0.008    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:1934(any)
      309    0.002    0.000    0.002    0.000 /usr/lib/python3.6/email/feedparser.py:197(_new_message)
      619    0.002    0.000    0.002    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
     1854    0.002    0.000    0.002    0.000 {method 'fullmatch' of '_sre.SRE_Pattern' objects}
     1545    0.002    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/process.py:162(daemon)
      698    0.002    0.000    0.130    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/function_base.py:4180(percentile)
     2750    0.002    0.000    0.002    0.000 {method 'rstrip' of 'str' objects}
     2474    0.002    0.000    0.002    0.000 {method 'lstrip' of 'str' objects}
     1545    0.002    0.000    0.002    0.000 {method 'append' of 'collections.deque' objects}
     4653    0.001    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3200(_is_scalar)
      309    0.001    0.000    0.030    0.000 /scratch/yyl/noisecorre/transit_basic.py:78(__init__)
     3708    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:506(is_set)
     4326    0.001    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:7809(asanyarray)
     1551    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.can_cast}
     1563    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:146(name)
      636    0.001    0.000    0.027    0.000 {built-in method _warnings.warn}
      200    0.001    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/compat.py:103(filename_encode)
     4968    0.001    0.000    0.012    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_methods.py:40(_all)
      685    0.001    0.000    0.001    0.000 {built-in method builtins.min}
      309    0.001    0.000    0.007    0.000 /usr/lib/python3.6/http/client.py:370(_check_close)
     1568    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x9ec020}
     1545    0.001    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:242(__exit__)
      318    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.arange}
      712    0.001    0.000    0.005    0.000 /usr/lib/python3.6/re.py:231(compile)
      618    0.001    0.000    0.008    0.000 /usr/lib/python3.6/socket.py:413(close)
      309    0.001    0.000    9.480    0.031 /usr/lib/python3.6/http/client.py:1236(request)
      309    0.001    0.000    0.002    0.000 /usr/lib/python3.6/email/feedparser.py:210(_pop_message)
     1009    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
      618    0.001    0.000   51.218    0.083 /usr/lib/python3.6/urllib/request.py:497(_call_chain)
     1551    0.001    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/type_check.py:250(iscomplexobj)
     2823    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
      309    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/batman/transitmodel.py:183(_get_fac)
      618    0.001    0.000    0.011    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/numeric.py:781(argwhere)
      764    0.001    0.000    0.001    0.000 /usr/lib/python3.6/enum.py:515(__new__)
      200    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:291(<listcomp>)
      309    0.001    0.000    0.003    0.000 /usr/lib/python3.6/threading.py:334(notify)
     2841    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
      618    0.001    0.000    0.002    0.000 /usr/lib/python3.6/email/feedparser.py:122(pushlines)
      309    0.001    0.000    9.462    0.031 /usr/lib/python3.6/http/client.py:1223(endheaders)
      311    0.001    0.000    0.002    0.000 /usr/lib/python3.6/urllib/parse.py:394(urlsplit)
      309    0.001    0.000    0.009    0.000 /usr/lib/python3.6/socket.py:403(_decref_socketios)
      309    0.001    0.000   51.219    0.166 /usr/lib/python3.6/urllib/request.py:536(_open)
      309    0.001    0.000   51.244    0.166 /usr/lib/python3.6/urllib/request.py:140(urlopen)
     1236    0.001    0.000    0.001    0.000 {built-in method _weakref._remove_dead_weakref}
      800    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:269(__init__)
      309    0.001    0.000    0.002    0.000 {function HTTPResponse.close at 0x7fed3ccad510}
     1396    0.001    0.000    0.004    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:65(take)
    49/47    0.001    0.000    0.001    0.000 {built-in method builtins.__build_class__}
      309    0.001    0.000    0.003    0.000 {method 'min' of 'numpy.ndarray' objects}
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:879(_get_hostport)
     5259    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3454(_get_mask)
      694    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:190(ident)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/encodings/idna.py:147(encode)
     1854    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/context.py:186(get_context)
      309    0.001    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/connection.py:365(_send)
     1855    0.001    0.000    0.001    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
     1878    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
     1236    0.001    0.000    0.001    0.000 {method 'seek' of '_io.StringIO' objects}
     1545    0.001    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:254(_is_owned)
        2    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:5080(<listcomp>)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/queue.py:199(_init)
      618    0.001    0.000    0.001    0.000 {method 'read' of '_io.StringIO' objects}
      909    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3203(_scalar_heuristic)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:367(data)
      309    0.001    0.000  418.880    1.356 /usr/lib/python3.6/multiprocessing/pool.py:634(wait)
        1    0.001    0.001    0.001    0.001 /usr/lib/python3/dist-packages/pandas/io/parsers.py:1677(__init__)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/context.py:232(get_context)
      309    0.001    0.000    4.834    0.016 /scratch/yyl/noisecorre/keputils.py:152(generate_view)
     1236    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/context.py:196(get_start_method)
     2781    0.001    0.000    0.001    0.000 {method 'popleft' of 'collections.deque' objects}
      303    0.001    0.000    0.103    0.000 {function MaskedArray.var at 0x7fed3d0a1048}
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:417(flush)
      309    0.001    0.000    0.017    0.000 /usr/lib/python3.6/http/client.py:400(_close_conn)
     1854    0.001    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:6362(is_masked)
      309    0.001    0.000    0.005    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:382(repeat)
     3708    0.001    0.000    0.001    0.000 {method 'rstrip' of 'bytes' objects}
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/pool.py:627(ready)
     1236    0.001    0.000    0.001    0.000 {method 'partition' of 'str' objects}
      610    0.001    0.000    0.001    0.000 {method 'find' of 'bytes' objects}
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:923(unwrap)
      309    0.001    0.000    0.001    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
     1254    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:35(current_process)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:394(get_full_url)
     1236    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:248(_release_save)
     1236    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:412(add_unredirected_header)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:945(splithost)
      309    0.001    0.000    0.001    0.000 {method 'write' of '_io.StringIO' objects}
      927    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:1120(daemon)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:804(_get_content_length)
      349    0.001    0.000    0.003    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:2222(amax)
     1356    0.001    0.000    0.015    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_methods.py:28(_amin)
      309    0.001    0.000    0.001    0.000 {method '__enter__' of '_multiprocessing.SemLock' objects}
     1236    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
     1531    0.001    0.000    0.001    0.000 {built-in method posix.WEXITSTATUS}
      618    0.001    0.000    0.001    0.000 {method 'extend' of 'collections.deque' objects}
      618    0.001    0.000    0.001    0.000 {method 'truncate' of '_io.StringIO' objects}
      309    0.001    0.000    0.001    0.000 {built-in method _struct.pack}
     1854    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:1303(<genexpr>)
      200    0.001    0.000    0.001    0.000 /usr/lib/python3.6/os.py:794(fsencode)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/parser.py:18(__init__)
     2163    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:416(has_header)
     2163    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:995(_output)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/message.py:303(set_payload)
     1545    0.001    0.000    0.001    0.000 {method 'capitalize' of 'str' objects}
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:95(__enter__)
     1236    0.001    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/connection.py:360(_close)
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:98(__exit__)
     1545    0.001    0.000    0.001    0.000 {method '__enter__' of '_thread.lock' objects}
      309    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/astropy/stats/sigma_clipping.py:108(__init__)
     1531    0.001    0.000    0.001    0.000 {built-in method posix.WIFEXITED}
      622    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:109(_coerce_args)
     6330    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
      309    0.001    0.000    0.001    0.000 /usr/lib/python3.6/warnings.py:173(resetwarnings)
      605    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
      605    0.001    0.000    0.001    0.000 {built-in method builtins.max}
     1236    0.001    0.000    0.001    0.000 {built-in method builtins.id}
      309    0.001    0.000    0.001    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
      927    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:344(full_url)
      316    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:4409(_block)
      311    0.001    0.000    0.001    0.000 <string>:12(__new__)
      618    0.000    0.000    0.003    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/fromnumeric.py:1534(nonzero)
      309    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:899(set_debuglevel)
     1854    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/util.py:44(sub_debug)
      312    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:1837(_get_item_cache)
      618    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
      309    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.result_type}
     2800    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:236(id)
      618    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:389(get_method)
      309    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:600(unquote)
     1854    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:1243(<genexpr>)
     1545    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
     1396    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
      309    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/kplr/api.py:93(__init__)
      309    0.000    0.000    0.001    0.000 /usr/lib/python3.6/queue.py:206(_put)
      233    0.000    0.000    0.000    0.000 /usr/lib/python3.6/posixpath.py:41(_get_sep)
      396    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      800    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:88(rq_tuple)
     1545    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      309    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x7fed3ccad598}
      313    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:464(_apply_if_callable)
      927    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
     54/3    0.000    0.000    0.001    0.000 /usr/lib/python3.6/abc.py:196(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
      351    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       92    0.000    0.000    0.000    0.000 {built-in method posix.stat}
      619    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
      312    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/internals.py:155(external_values)
      309    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:134(_check_closed)
      309    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:1007(splittag)
      309    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/numeric.py:1917(isscalar)
     1854    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:363(data)
      309    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:142(_check_writable)
      816    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      309    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:781(getcode)
      309    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
      600    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:103(_lcpl)
      618    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:125(__iter__)
      309    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:746(info)
      309    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/function_base.py:13(_index_deprecate)
     15/9    0.000    0.000    0.004    0.000 {built-in method builtins.exec}
      349    0.000    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_methods.py:25(_amax)
       24    0.000    0.000    0.001    0.000 /usr/lib/python3.6/warnings.py:35(_formatwarnmsg_impl)
       22    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1233(find_spec)
      320    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:777(is_integer_dtype)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:830(get_data)
      400    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
      658    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
      309    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:405(has_proxy)
        6    0.000    0.000    0.003    0.000 /usr/local/lib/python3.6/dist-packages/astropy/logger.py:523(emit)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:250(_optimize_charset)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:251(__init__)
      566    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1776(_get_dtype_type)
      309    0.000    0.000    0.000    0.000 {method '__exit__' of '_multiprocessing.SemLock' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/compat/__init__.py:122(lrange)
       54    0.000    0.000    0.000    0.000 /usr/lib/python3.6/warnings.py:398(__init__)
       29    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.empty}
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:446(add_handler)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.clean_index_list}
        1    0.000    0.000    0.093    0.093 /usr/lib/python3/dist-packages/pandas/io/parsers.py:423(_read)
        6    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/astropy/config/configuration.py:375(__call__)
       85    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:3136(_sanitize_array)
       30    0.000    0.000    0.026    0.001 /usr/lib/python3.6/warnings.py:85(_showwarnmsg)
